date,time,user,text
8.8.2019,13:55,ויני,אני לא זוכר שבתקופתינו היה כל כך מסוכן שם
10.8.2019,21:40,dorgoldenberg,"https://www.ynet.co.il/articles/0,7340,L-5566007,00.html"
10.8.2019,21:41,אפל,<המדיה לא נכללה>
10.8.2019,21:42,dorgoldenberg,"ברור, הכותרת מספיקה נראה לי"
10.8.2019,21:42,dorgoldenberg,"לא שזה חדש, סתם מתייחסים אליו כאילו הוא ממש מקבל החלטות"
10.8.2019,21:42,אפל,זה ממוסף סוף השבוע של ידיעות?
10.8.2019,21:42,dorgoldenberg,🤷🏾‍♂
10.8.2019,21:42,שמוליק,כן
10.8.2019,21:42,אפל,אתה לא חושב שזה באמת כך?
10.8.2019,21:43,dorgoldenberg,מאיפה לי..
10.8.2019,21:43,dorgoldenberg,כנראה שיש לו הרבה משקל
10.8.2019,21:43,אפל,תפרגן בצילום של הכתבה לחבר'ה
10.8.2019,21:43,אפל,כל היועצים של ביבי שהיו מאוד קרובים אליו ובסוף נחקרו והפכו לעדי מדינה - היו קרובים לביבי ברמה שהוא קרוב לאוריך ואף יותר
10.8.2019,23:30,אפל,קראתי את הכתבה. מרשים
10.8.2019,23:30,אפל,במיוחד הקטע שבו כתוב שלפי ההערכות הוא משתכר ב40 אלף בחודש 😱
10.8.2019,23:31,אפל,מה שכן - מעניין מה הוא יעשה עם החיים שלו ביום שאחרי נתניהו
20.8.2019,12:40,ויני,כתבה בערוץ 7: איך זה שרבנים גדולים נופלים?
20.8.2019,12:40,ויני,הרב אושר רפאלי בגילגול הנוכחי
20.8.2019,12:40,dorgoldenberg,<המדיה לא נכללה>
20.8.2019,12:40,dorgoldenberg,"וואו, הוא נראה דוס"
20.8.2019,13:00,שמוליק,אושר טביבי
20.8.2019,13:00,שמוליק,אבל בסדר
20.8.2019,13:00,ויני,ומה זה טביבי?
20.8.2019,13:01,שמוליק,אהה נכון נכון סליחה
20.8.2019,13:01,ויני,בזכותו סיימתי את התנ''ך עם דור
20.8.2019,13:08,שמוליק,אשריו ואשרי חלקו
20.8.2019,20:40,אפל,הוא לא נראה סתם דוס. הוא נראה רב גבעות.
20.8.2019,20:41,אפל,הכל התחיל מזה שויני ואני הסתובבנו במאה שערים כדי לקנות לו שטנדר
25.8.2019,13:21,ויני,"למישהו פה יש תמונה של השלט ""מרבעת שיניים"" לייד הישיבה? אפל בונים עליך פה"
25.8.2019,13:23,אפל,אני עכשיט במאה שערים
25.8.2019,13:24,אפל,וזה היה מרבאת שיניים
25.8.2019,13:24,ויני,קונה שטנדר לר' טביבי?
25.8.2019,13:24,ויני,אז זה פחות מצחיק
25.8.2019,13:32,אפל,טיול אנתרופולוגיה בירושלים. מסתבר שנופר לא הייתה פה מעולם
25.8.2019,13:32,אפל,"במאה שערים כמובן, לא בירושלים.."
25.8.2019,13:43,אפל,<המדיה לא נכללה>
25.8.2019,13:43,אפל,צולם כמובן גם בחום של אוגוסט
25.8.2019,13:43,ויני,אני מקווה שהיא לבושה כראוי
25.8.2019,13:44,ויני,אני זוכר שפעם ירקו שם על שני אם אני לא טועה
25.8.2019,13:45,שמוליק,זה היה בבית שמש
25.8.2019,13:46,ויני,אז אולי זו היתה בתיה מאירפלד
25.8.2019,14:01,dorgoldenberg,עברתי שם לפני כמה שבועות והוא החליף
5.9.2019,13:18,אפל,<המדיה לא נכללה>
5.9.2019,13:42,ויני,וואוו
5.9.2019,13:43,ויני,לא חשבתי שזה יקרה אי פעם
27.9.2019,10:47,שמוליק,https://youtu.be/oi-dOZsqXQc
27.9.2019,10:47,שמוליק,לפני ימי הדין
27.9.2019,10:47,שמוליק,תהנו
27.9.2019,11:10,אפל,וואלה דיבר יפה
27.9.2019,11:20,אפל,"אם נהניתם, תזרקו לו מילה."
12.10.2019,21:39,שמוליק,<המדיה לא נכללה>
12.10.2019,21:39,שמוליק,מי שיכול לשים את ידיו על אחד כזה - שיגיד לי
12.10.2019,22:54,אפל,יש לי את האושפיזין עם התמונות שלהם
11.11.2019,17:13,אפל,<המדיה לא נכללה>
18.11.2019,18:26,ויני,https://youtu.be/TwBAQigy3qY
18.11.2019,18:26,ויני,תחכימו
18.11.2019,20:49,dorgoldenberg,זה שהרב מדן יכול להתלהב ככה כל פעם מחדש זה מדהים
18.11.2019,20:56,ויני,האמת זה גם מעניין
18.11.2019,20:56,ויני,אף פעם לא חשבתי על זה שאליעזר שינה
10.12.2019,16:23,אפל,<המדיה לא נכללה>
1.1.2020,12:33,שמוליק,<המדיה לא נכללה>
1.1.2020,12:33,שמוליק,הוא לא מהישיבה??
1.1.2020,12:39,ויני,נראה מוכר
1.1.2020,12:39,ויני,מה לך ולו?
1.1.2020,12:43,שמוליק,"כלום, סתם בקבוצה של הבית כנסת אמרו שהוא מתארח בשבת"
1.1.2020,12:43,שמוליק,טוביה ברנדר
1.1.2020,12:47,אפל,"נכון, הוא למד בישיבה"
1.1.2020,12:48,אפל,בתור מה הוא מתארח?
1.1.2020,12:48,אפל,אני חושב שאתם צריכים גם לארח את מרדכי גדלה
1.1.2020,12:49,שמוליק,חלום שלי
1.1.2020,12:49,שמוליק,נקאץ
1.1.2020,12:50,שמוליק,אנא עארף.. הוא סוג של רב בטורונטו
1.1.2020,12:50,אפל,רצוי שגם יקרא בתורה באותה שבת. ושר' עוזי יהיה בקהל
16.1.2020,17:52,שמוליק,<המדיה לא נכללה>
16.1.2020,17:52,שמוליק,מזל טוב
16.1.2020,17:55,dorgoldenberg,אחחח חסדי שמיים
16.1.2020,17:57,אפל,"לא עשית טוב. היית צריך לכתוב: ""זה קרה"""
16.1.2020,17:57,שמוליק,שמעו לי - אין סיר בלי מכסה בעולם הזה. פשוט אין
16.1.2020,17:58,אפל,כך מסתבר.
16.1.2020,18:56,ויני,פייייי מזל טוב
28.1.2020,22:00,ויני,<המדיה לא נכללה>
28.1.2020,22:04,שמוליק,איך זה עבר את ר' מוישה?
28.1.2020,22:05,אפל,וואו
28.1.2020,22:05,שמוליק,זה קצת מוסיף לי לתחושה שהעולם השתגע..
28.1.2020,22:08,אפל,הרב מדן עוד יתחיל לספור למניין הכרזת טראמפ במקום ליציאת מצרים
28.1.2020,22:14,שמוליק,https://m.facebook.com/rav.tzair/
28.1.2020,22:15,שמוליק,לפי זה זו בדיחה
28.1.2020,22:18,שמוליק,https://www.kipa.co.il/%D7%91%D7%A8%D7%A0%D7%96%D7%94/953918-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%94%D7%A8-%D7%A2%D7%A6%D7%99%D7%95%D7%9F-%D7%94%D7%A4%D7%AA%D7%A7-%D7%A9%D7%94%D7%95%D7%A4%D7%A5---%D7%94%D7%9C%D7%A6%D7%94/?&utm_source=twitter.com&utm_medium=social&utm_campaign=twitter
28.1.2020,22:19,שמוליק,<המדיה לא נכללה>
28.1.2020,22:19,שמוליק,עוד יש היגיון בעולם
30.1.2020,9:28,אפל,<המדיה לא נכללה>
30.1.2020,9:54,dorgoldenberg,המצאת?
30.1.2020,9:56,אפל,תן לפרגן לעצמי..
30.1.2020,9:57,dorgoldenberg,בכיף
30.1.2020,9:57,dorgoldenberg,"אבל למה להיעצר על משחק ויקיפדיה אם ככה, לך על תורת היחסות או משהו"
30.1.2020,10:01,אפל,Challenge excepted
8.2.2020,22:09,ויני,שכחתי לספר לכם שלחצתי את ידו של נפתלי בנט ואף קיבלתי ממנו ברכת שבת שלום חמה היום
8.2.2020,22:10,שמוליק,אל תשטוף את היד
8.2.2020,22:11,ויני,אני כרגע לובש כפפה כדי שהקדושה לא תברח
10.2.2020,17:04,אפל,<המדיה לא נכללה>
10.2.2020,17:04,אפל,😍😍
10.2.2020,17:08,ויני,למה אני לא מופתע...
10.2.2020,17:35,dorgoldenberg,זה על זה שהבת שלו לסבית והבן שלו טרול?
10.2.2020,17:41,אפל,למה טרול?
10.2.2020,17:42,dorgoldenberg,טוב נו סתם שמאלן
10.2.2020,17:54,אפל,"נו, כמוך וכמו שמוליק"
10.2.2020,17:54,אפל,למרות שהשאלה היא על איזה שמאל מדובר..
10.2.2020,18:12,שמוליק,אני לא שמאל
10.2.2020,18:12,שמוליק,אני בדיוק במרכז - לימיני הימין ולשמאלי השמאל
21.2.2020,13:41,ויני,<המדיה לא נכללה>
21.2.2020,14:18,אפל,?????
3.3.2020,22:47,ויני,https://www.zman.co.il/87296/
3.3.2020,22:48,ויני,נראה שאוריך מיצה את עניין הבחירות
3.3.2020,22:54,אפל,https://www.youtube.com/watch?time_continue=2&v=XE9ZdCU8dyo&feature=emb_logo
10.3.2020,9:52,dorgoldenberg,<המדיה לא נכללה>
10.3.2020,9:52,dorgoldenberg,תפארת בנים אבותם
10.3.2020,9:53,אפל,מוריה?
10.3.2020,9:53,dorgoldenberg,כמובן
10.3.2020,9:53,dorgoldenberg,קרא יפה
10.3.2020,9:54,אפל,ברוך השם. לימדתי אותו משהו בשנים האלה
10.3.2020,9:57,שמוליק,רק אני לא מזהה?
10.3.2020,9:58,dorgoldenberg,מרן הרב עמי
10.3.2020,9:58,שמוליק,אהה
10.3.2020,9:58,שמוליק,כמובן כמובן
10.3.2020,17:12,אפל,<המדיה לא נכללה>
10.3.2020,17:36,שמוליק,יפה
14.3.2020,22:45,שמוליק,שמעתי שסגרו את הישיבה
14.3.2020,22:45,ויני,נשמע הגיוני
14.3.2020,22:45,ויני,אתה עוד הולך לעבודה?
14.3.2020,22:46,שמוליק,מחר אני אלך
14.3.2020,22:46,שמוליק,נראה הלאה
14.3.2020,22:46,ויני,בטח ביטלו לכם את כל הקורסים באוניברסיטה?
14.3.2020,22:46,שמוליק,"למרות שעיקר העבודה שלי זה כתיבת טקסטים, ובהינתן שאנחנו במאה ה-21, אני יכול לעבוד מהבית גם בשגרה.."
14.3.2020,22:46,שמוליק,הכל עבר ללמידה מרחוק
14.3.2020,23:06,אפל,גם את מרכז
14.3.2020,23:06,אפל,בנט אמר שיסגרו הכל
15.3.2020,0:12,אפל,https://www.facebook.com/2080286785321224/posts/3509816845701537/
16.3.2020,10:15,ויני,<המדיה לא נכללה>
16.3.2020,10:15,ויני,אני מקווה שתלו אחד כזה בישיבה
16.3.2020,10:17,ויני,ד''א הרב מבריסק באמת אמר שמטרת המדינה היא להשמיד את היהדות או שגם בזה הם מקשקשים?
16.3.2020,10:22,dorgoldenberg,נשמע סביר
16.3.2020,10:24,אפל,גם המקווה של החרדים פה בשכונה נשאר פתוח
16.3.2020,10:24,אפל,הם  חיים על הקצה
16.3.2020,10:50,dorgoldenberg,"אם הם רוצים להרוג את עצמם שיהיה להם בכיף, אבל שלא יסתובבו בין אנשים אחרים ושלא יבואו לקבל טיפול רפואי"
16.3.2020,23:22,אפל,"[23:04, 16.3.2020] חנוך: רק שתדע"
16.3.2020,23:22,אפל,אחי העביר לי
17.3.2020,16:38,אפל,"מוטי גוטמן: לכל היותר 100 בבידוד בגלל חולה, וגם זה בהערכה מפריזה"
17.3.2020,16:38,אפל,"אגב, נולדה למוטי בת במוצאי שבת"
17.3.2020,16:39,ויני,מזלט
17.3.2020,16:49,dorgoldenberg,מזל טוב!
17.3.2020,16:50,אפל,תודה על הברכות! ריגשתם :)
17.3.2020,18:58,אפל,"הודעה לציבור- חולי קורונה- חולים מספר 283,284, 285 >>>>>>>"
17.3.2020,19:00,ויני,כאילו באים להוציא אותו חפשן. הולך לקניון במודיעין. מאחר לתפילה בבימד והולך לבית כנסת
17.3.2020,19:00,אפל,חחח גדול
17.3.2020,19:00,אפל,לא חשבתי על זה
17.3.2020,19:01,dorgoldenberg,למד עד 1:30 יום לפני. לגיטימי
17.3.2020,19:03,שמוליק,על מה אתה מדבר? הבחור התפלל ב-7:20 ביישוב והספיק עוד לדפוק 25 דק ארוחת בוקר לפני השיעור של הרב בזק.. הוא שפיץ
17.3.2020,19:03,ויני,"איזה למד עד 1:30, ראה סרטים בחדר וחיכה עד הטיש הזה שעושים בלילה כדי לאכול פופקורן כמו שחבורת הזבל היו עושים"
17.3.2020,19:03,שמוליק,מוסב על ויני כמובן
17.3.2020,19:04,שמוליק,לפחות ראה את הסרטים בחדר שלו ולא הקרין אותם על הקיר במכון...
17.3.2020,19:05,ויני,🤐
17.3.2020,19:05,ויני,* השתמש בטלויזיה במכון אבל המסר הובן
17.3.2020,19:16,אפל,<המדיה לא נכללה>
17.3.2020,19:16,אפל,דלף
17.3.2020,19:17,שמוליק,אחחח איזו עין טובה של ר' משה
17.3.2020,19:17,שמוליק,כמו דור
17.3.2020,19:17,שמוליק,ויני לעומת זאת בתפקיד הפוץ שלמעלה
17.3.2020,19:26,אפל,"אתה מכיר אותו, לא?"
17.3.2020,19:26,אפל,אני זוכר אותו. עם פאות
17.3.2020,19:26,שמוליק,את ויני? די בטוח שפאות סטנדרטיות
17.3.2020,19:28,אפל,אביעד מוריה
17.3.2020,19:29,שמוליק,הבנתי הבנתי
17.3.2020,19:29,שמוליק,"אולי אזהה בפנים, אבל אין לי מושג מי זה"
17.3.2020,19:29,ויני,מסולסלות ארוכות
17.3.2020,19:29,ויני,מי היה מאמין שדור ור' מוישה יסכימו על משהו
17.3.2020,20:13,dorgoldenberg,רק לזכותו של אביעד מוריה ייאמר שכנראה הוא כיוון לשאלה מי צריך להיות בסגר
17.3.2020,20:13,אפל,נכון
17.3.2020,20:13,ויני,הרב דוד אתה על הגל של לימוד זכות
17.3.2020,20:13,אפל,דור ממשיך בלימוד הזכות
17.3.2020,20:13,אפל,בדיוק
18.3.2020,16:14,ויני,*🔴מצמרר!!!🔴*
18.3.2020,16:15,שמוליק,האמן לי גדלה אתה מפספס שאתה לא מצוי בקבוצת האקטואליה
18.3.2020,16:15,אפל,אני אאמלק לך את מה שקרה היום שם.
18.3.2020,16:15,שמוליק,אהה נכון
18.3.2020,16:16,dorgoldenberg,אמתי?
18.3.2020,16:16,שמוליק,כן כן
18.3.2020,16:16,dorgoldenberg,על שום מה?
18.3.2020,16:16,שמוליק,על שום חולה מאומת שהתפלל איתי בשבת בבית כנסת
18.3.2020,16:16,אפל,ואני קיבלתי שכל ועזבתי את הבית כנסת רוחש החיידקים הזה לפני שנה וחצי
18.3.2020,16:17,אפל,"אמרתי לך לבוא איתי, שמוליק!"
18.3.2020,16:17,שמוליק,"צודק, איך לא הקשבתי"
18.3.2020,16:22,ויני,וואלה
18.3.2020,16:22,ויני,ממחר אני בבית כנראה
18.3.2020,16:36,אפל,איך בצ'ק פוינט עובדים מהבית באמת..?
18.3.2020,16:36,אפל,התירו את החוזה שאסור להוציא קוד מהעבודה?
18.3.2020,16:36,ויני,לא על קוד או דרך remote access
18.3.2020,16:36,ויני,אבל זה עובד ככה ככה
18.3.2020,16:37,אפל,לעבוד *רק* מהבית זה לא כיף
18.3.2020,16:37,אפל,היה נחמד אם זה היה פעם ב..
18.3.2020,16:39,ויני,אני סבבה עם זה
18.3.2020,16:39,ויני,חוץ מזה שאני אוכל כמו משוגע כאילו אין מחר
18.3.2020,16:39,ויני,עבודה בגלל שאני כל הזמן עובר מפגישה לפגישה אני בכלל לא שם לב שאני לא אוכל
18.3.2020,16:40,אפל,אמרת שני משפטים סותרים
18.3.2020,16:41,ויני,למה?
18.3.2020,16:41,ויני,"בבית אני סטטי ולכן טוחן, בעבודה אני בתזוזה ולכן לא שם לב שלא אכלתי"
18.3.2020,16:41,ויני,נשמע לי הגיוני
18.3.2020,16:45,אפל,"היו חסרות לך שם מיליות קישור, לא משנה."
18.3.2020,16:46,dorgoldenberg,"עוד צריך לחתום על חלת אבל בפועל מבנק ישראל כן, מהאוניברסיטה לא"
